rate_date,source_date,from_currency,to_currency,rate_to_rmb,source_hkd_per_unit,cny_hkd_per_unit,is_carried_forward,source_name,source_url
2020-01-23,2020-01-23,TWD,RMB,0.2304948729,0.2585,1.1215,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-24,2020-01-24,USD,RMB,6.9225631206,7.773,1.12285,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-24,2020-01-24,HKD,RMB,0.8905909071,1,1.12285,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-24,2020-01-24,GBP,RMB,9.0893707975,10.206,1.12285,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-24,2020-01-24,EUR,RMB,7.6497305963,8.5895,1.12285,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-24,2020-01-24,JPY,RMB,0.0631829719,0.070945,1.12285,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-24,2020-01-24,TWD,RMB,0.2302177495,0.2585,1.12285,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-25,2020-01-24,USD,RMB,6.9225631206,7.773,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-25,2020-01-24,HKD,RMB,0.8905909071,1,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-25,2020-01-24,GBP,RMB,9.0893707975,10.206,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-25,2020-01-24,EUR,RMB,7.6497305963,8.5895,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-25,2020-01-24,JPY,RMB,0.0631829719,0.070945,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-25,2020-01-24,TWD,RMB,0.2302177495,0.2585,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-26,2020-01-24,USD,RMB,6.9225631206,7.773,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-26,2020-01-24,HKD,RMB,0.8905909071,1,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-26,2020-01-24,GBP,RMB,9.0893707975,10.206,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-26,2020-01-24,EUR,RMB,7.6497305963,8.5895,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-26,2020-01-24,JPY,RMB,0.0631829719,0.070945,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-26,2020-01-24,TWD,RMB,0.2302177495,0.2585,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-27,2020-01-24,USD,RMB,6.9225631206,7.773,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-27,2020-01-24,HKD,RMB,0.8905909071,1,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-27,2020-01-24,GBP,RMB,9.0893707975,10.206,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-27,2020-01-24,EUR,RMB,7.6497305963,8.5895,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-27,2020-01-24,JPY,RMB,0.0631829719,0.070945,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-27,2020-01-24,TWD,RMB,0.2302177495,0.2585,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-28,2020-01-24,USD,RMB,6.9225631206,7.773,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-28,2020-01-24,HKD,RMB,0.8905909071,1,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-28,2020-01-24,GBP,RMB,9.0893707975,10.206,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-28,2020-01-24,EUR,RMB,7.6497305963,8.5895,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-28,2020-01-24,JPY,RMB,0.0631829719,0.070945,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-28,2020-01-24,TWD,RMB,0.2302177495,0.2585,1.12285,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-29,2020-01-29,USD,RMB,6.9643496954,7.775,1.1164,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-29,2020-01-29,HKD,RMB,0.8957362952,1,1.1164,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-29,2020-01-29,GBP,RMB,9.0684342530,10.124,1.1164,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-29,2020-01-29,EUR,RMB,7.6697420279,8.5625,1.1164,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-29,2020-01-29,JPY,RMB,0.0638122537,0.07124,1.1164,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-29,2020-01-29,TWD,RMB,0.2315478323,0.2585,1.1164,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-30,2020-01-30,USD,RMB,6.9881252249,7.768,1.1116,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-30,2020-01-30,HKD,RMB,0.8996041742,1,1.1116,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-30,2020-01-30,GBP,RMB,9.0905001799,10.105,1.1116,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-30,2020-01-30,EUR,RMB,7.6956639079,8.5545,1.1116,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-30,2020-01-30,JPY,RMB,0.0641417776,0.0713,1.1116,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-30,2020-01-30,TWD,RMB,0.2325476790,0.2585,1.1116,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-31,2020-01-31,USD,RMB,6.9786240345,7.77,1.1134,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-31,2020-01-31,HKD,RMB,0.8981498114,1,1.1134,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-31,2020-01-31,GBP,RMB,9.1525956530,10.1905,1.1134,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-31,2020-01-31,EUR,RMB,7.6926531345,8.565,1.1134,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-31,2020-01-31,JPY,RMB,0.0639437758,0.071195,1.1134,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-01-31,2020-01-31,TWD,RMB,0.2321717262,0.2585,1.1134,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-01,2020-02-01,USD,RMB,7.0008113225,7.766,1.1093,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-01,2020-02-01,HKD,RMB,0.9014693951,1,1.1093,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-01,2020-02-01,GBP,RMB,9.2409627693,10.251,1.1093,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-01,2020-02-01,EUR,RMB,7.7643559001,8.613,1.1093,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-01,2020-02-01,JPY,RMB,0.0645857748,0.071645,1.1093,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-01,2020-02-01,TWD,RMB,0.2330298386,0.2585,1.1093,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-02,2020-02-01,USD,RMB,7.0008113225,7.766,1.1093,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-02,2020-02-01,HKD,RMB,0.9014693951,1,1.1093,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-02,2020-02-01,GBP,RMB,9.2409627693,10.251,1.1093,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-02,2020-02-01,EUR,RMB,7.7643559001,8.613,1.1093,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-02,2020-02-01,JPY,RMB,0.0645857748,0.071645,1.1093,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-02,2020-02-01,TWD,RMB,0.2330298386,0.2585,1.1093,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-03,2020-02-03,USD,RMB,7.0117328520,7.769,1.108,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-03,2020-02-03,HKD,RMB,0.9025270758,1,1.108,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-03,2020-02-03,GBP,RMB,9.2179602888,10.2135,1.108,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-03,2020-02-03,EUR,RMB,7.7675992780,8.6065,1.108,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-03,2020-02-03,JPY,RMB,0.0645577617,0.07153,1.108,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-03,2020-02-03,TWD,RMB,0.2333032491,0.2585,1.108,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-04,2020-02-04,USD,RMB,6.9924406048,7.77,1.1112,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-04,2020-02-04,HKD,RMB,0.8999280058,1,1.1112,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-04,2020-02-04,GBP,RMB,9.0811735061,10.091,1.1112,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-04,2020-02-04,EUR,RMB,7.7326313895,8.5925,1.1112,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-04,2020-02-04,JPY,RMB,0.0641738661,0.07131,1.1112,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-04,2020-02-04,TWD,RMB,0.2326313895,0.2585,1.1112,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-05,2020-02-05,USD,RMB,7.0001802776,7.766,1.1094,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-05,2020-02-05,HKD,RMB,0.9013881377,1,1.1094,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-05,2020-02-05,GBP,RMB,9.1080764377,10.1045,1.1094,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-05,2020-02-05,EUR,RMB,7.7271498107,8.5725,1.1094,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-05,2020-02-05,JPY,RMB,0.0639489814,0.070945,1.1094,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-05,2020-02-05,TWD,RMB,0.2330088336,0.2585,1.1094,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-06,2020-02-06,USD,RMB,6.9703770197,7.765,1.114,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-06,2020-02-06,HKD,RMB,0.8976660682,1,1.114,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-06,2020-02-06,GBP,RMB,9.0480251346,10.0795,1.114,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-06,2020-02-06,EUR,RMB,7.6674147217,8.5415,1.114,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-06,2020-02-06,JPY,RMB,0.0634156194,0.070645,1.114,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-06,2020-02-06,TWD,RMB,0.2320466786,0.2585,1.114,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-07,2020-02-07,USD,RMB,6.9805297001,7.762,1.11195,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-07,2020-02-07,HKD,RMB,0.8993210126,1,1.11195,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-07,2020-02-07,GBP,RMB,9.0323305904,10.0435,1.11195,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-07,2020-02-07,EUR,RMB,7.6617653671,8.5195,1.11195,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-07,2020-02-07,JPY,RMB,0.0634605873,0.070565,1.11195,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-07,2020-02-07,TWD,RMB,0.2324744818,0.2585,1.11195,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-08,2020-02-08,USD,RMB,7.0083464922,7.767,1.10825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-08,2020-02-08,HKD,RMB,0.9023234830,1,1.10825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-08,2020-02-08,GBP,RMB,9.0354161967,10.0135,1.10825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-08,2020-02-08,EUR,RMB,7.6742612226,8.505,1.10825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-08,2020-02-08,JPY,RMB,0.0638348748,0.070745,1.10825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-08,2020-02-08,TWD,RMB,0.2332506203,0.2585,1.10825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2020-02-09,2020-02-08,USD,RMB,7.0083464922,7.767,1.10825,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
